Date,mean_sentiment,article_count,weighted_sentiment,daily_sentiment,weighted_sentiment_rolling_z_score
2016-09-27 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-0.9750237635357698
2016-09-28 00:00:00+00:00,1.0,2,1.0986122886681098,positive,1.6223146160929829
2016-09-30 00:00:00+00:00,0.0,3,0.0,negative,0.31704219061356526
2016-10-03 00:00:00+00:00,1.0,1,0.6931471805599453,positive,1.0972956913845868
2016-10-04 00:00:00+00:00,0.3333333333333333,6,0.648636716351771,positive,1.010746819686566
2016-10-05 00:00:00+00:00,1.0,2,1.0986122886681098,positive,1.4792081338146557
2016-10-07 00:00:00+00:00,-1.0,3,-1.3862943611198906,negative,-1.3401548862236639
2016-10-10 00:00:00+00:00,1.0,2,1.0986122886681098,positive,1.4527917913811976
2016-10-11 00:00:00+00:00,1.0,1,0.6931471805599453,positive,0.9598561690136062
2016-10-25 00:00:00+00:00,-1.0,3,-1.3862943611198906,negative,-1.3537536674760964
2016-10-26 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.573809634438708
2016-10-27 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.5510131634421785
2016-10-28 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.5510131634421785
2016-10-31 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.525961984282991
2016-11-03 00:00:00+00:00,-0.6666666666666666,3,-0.9241962407465937,negative,-0.8181810238927971
2016-11-04 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.5226805483605133
2016-11-07 00:00:00+00:00,1.0,1,0.6931471805599453,positive,1.0974806154842471
2016-11-08 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.5755712035185596
2016-11-09 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-1.0453434893563183
2016-11-10 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.5718585811692325
2016-11-11 00:00:00+00:00,0.5,2,0.5493061443340549,positive,0.896765976077888
2016-11-15 00:00:00+00:00,0.5555555555555556,9,1.2792139405522478,positive,1.7320489029919757
2016-11-18 00:00:00+00:00,0.6666666666666666,3,0.9241962407465937,positive,1.2672061068248697
2016-11-22 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-1.0944472396830056
2016-11-29 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-1.0791896175479008
2016-12-12 00:00:00+00:00,0.0,1,0.0,negative,0.1818904218448297
2016-12-13 00:00:00+00:00,-0.3333333333333333,3,-0.46209812037329684,negative,-0.33564396907305827
2016-12-14 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.6185337070849101
2016-12-19 00:00:00+00:00,1.0,1,0.6931471805599453,positive,0.9847585743553379
2016-12-20 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-1.1324582718210345
2016-12-21 00:00:00+00:00,0.0,2,0.0,negative,0.1466891977050178
2016-12-22 00:00:00+00:00,0.0,1,0.0,negative,0.1466891977050178
2016-12-23 00:00:00+00:00,0.0,1,0.0,negative,0.15652561060118192
2016-12-25 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-1.1909294082405917
2016-12-28 00:00:00+00:00,1.0,2,1.0986122886681098,positive,1.4321789336128592
2016-12-29 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.7010671086595103
2017-01-03 00:00:00+00:00,1.0,4,1.6094379124341003,positive,1.9750184261263504
2017-01-04 00:00:00+00:00,0.0,1,0.0,negative,0.09898858854781749
2017-01-06 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.6924452550986286
2017-01-12 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-1.1715560370709128
2017-01-16 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-1.1549001825443697
2017-01-17 00:00:00+00:00,0.0,2,0.0,negative,0.1335823166778287
2017-01-18 00:00:00+00:00,-0.5,2,-0.5493061443340549,negative,-0.49892467942958907
2017-01-19 00:00:00+00:00,0.0,3,0.0,negative,0.16841779818464275
2017-01-23 00:00:00+00:00,-0.5,2,-0.5493061443340549,negative,-0.4612218451611185
2017-01-24 00:00:00+00:00,1.0,1,0.6931471805599453,positive,1.0114159737830584
2017-01-26 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.6355884453167112
2017-01-27 00:00:00+00:00,-0.6666666666666666,3,-0.9241962407465937,negative,-0.8870831665560802
2017-01-30 00:00:00+00:00,0.0,1,0.0,negative,0.2867633967682975
2017-02-01 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.6072691266313351
2017-02-03 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.6072691266313351
2017-02-06 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.6072691266313351
